id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q419,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q420,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q421,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q422,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q423,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q424,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q425,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q426,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q427,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q428,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q429,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q430,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q431,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q432,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q433,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q434,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q435,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q436,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q437,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q438,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q439,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q440,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q441,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q442,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q443,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q444,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q445,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q446,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q447,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q448,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q449,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q450,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q451,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q452,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q453,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q454,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q455,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q456,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q457,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q458,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q459,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q460,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q461,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q462,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q463,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q464,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q465,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q466,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q467,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q468,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q469,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q470,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q471,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q472,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q473,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q474,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q475,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q476,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q477,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q478,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q479,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q480,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q691,Matching,Welding terminology,2,Match the term: Martensite,"[""Hard, brittle microstructure formed by rapid cooling"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,"Martensite: Hard, brittle microstructure formed by rapid cooling",terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q692,Matching,Welding terminology,2,Match the term: Pearlite,"[""Alternating layers of ferrite and cementite found in normalized steel"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Pearlite: Alternating layers of ferrite and cementite found in normalized steel,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q693,Matching,Welding terminology,2,Match the term: Austenite,"[""Face-centered cubic iron phase stable at high temperature"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Austenite: Face-centered cubic iron phase stable at high temperature,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q694,Matching,Welding terminology,2,Match the term: HAZ,"[""Heat-affected zone where base metal is altered by welding heat"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,HAZ: Heat-affected zone where base metal is altered by welding heat,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q695,Matching,Welding terminology,2,Match the term: Ferrite,"[""Body-centered cubic iron phase present at room temperature"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Ferrite: Body-centered cubic iron phase present at room temperature,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q696,Matching,Welding terminology,2,Match the term: Cementite,"[""Iron carbide compound found in steel microstructure"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Cementite: Iron carbide compound found in steel microstructure,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q697,Matching,Welding terminology,2,Match the term: Bainite,"[""Microstructure intermediate between martensite and pearlite"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Bainite: Microstructure intermediate between martensite and pearlite,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
