id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q188,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q189,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q190,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q191,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q192,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q193,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q194,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q195,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q196,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q197,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q198,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q199,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q200,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q201,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q202,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q203,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q204,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q205,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q206,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q207,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q208,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q209,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q210,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q211,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q212,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q213,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q214,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q215,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q216,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q217,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q218,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q219,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q220,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q221,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q222,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q223,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q224,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q225,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q226,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q227,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q228,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q229,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q230,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q231,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q232,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q233,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q234,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q235,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q236,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q237,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q238,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q239,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q240,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q661,Matching,Welding terminology,2,Match the term: Impact toughness,"[""Ability to resist sudden shock or impact loading without fracturing"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Impact toughness: Ability to resist sudden shock or impact loading without fracturing,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q662,Matching,Welding terminology,2,Match the term: Corrosion,"[""Gradual deterioration of material due to chemical or electrochemical attack"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Corrosion: Gradual deterioration of material due to chemical or electrochemical attack,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q663,Matching,Welding terminology,2,Match the term: Oxidation,"[""Chemical reaction of material with oxygen forming oxide"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Oxidation: Chemical reaction of material with oxygen forming oxide,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q664,Matching,Welding terminology,2,Match the term: Hydrogen embrittlement,"[""Loss of ductility due to hydrogen absorption in metal"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Hydrogen embrittlement: Loss of ductility due to hydrogen absorption in metal,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q665,Matching,Welding terminology,2,Match the term: Stress concentration,"[""Local increase in stress around defects or geometric discontinuities"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Stress concentration: Local increase in stress around defects or geometric discontinuities,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q666,Matching,Welding terminology,2,Match the term: Residual stress,"[""Stress remaining in material after all external loads are removed"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Residual stress: Stress remaining in material after all external loads are removed,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q667,Matching,Welding terminology,2,Match the term: Restraint,"[""Degree to which weld is prevented from contracting freely during cooling"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Restraint: Degree to which weld is prevented from contracting freely during cooling,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
