id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q571,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q572,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q573,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q574,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q575,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q576,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q577,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q578,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q579,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q580,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q581,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q582,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q583,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q584,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q585,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q586,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q587,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q588,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q589,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q590,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q591,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q592,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q593,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q594,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q595,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q596,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q597,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q598,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q599,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q600,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q601,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q602,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q603,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q604,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q605,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q606,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q607,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q608,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q609,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q610,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q611,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q612,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q613,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q614,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q615,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q616,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q617,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q618,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q619,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q620,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q621,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q622,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q623,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q624,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q625,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q626,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q627,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q628,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q629,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q630,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q631,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q632,MCQ,Metallurgy,2,What microstructure forms when steel cools slowly from austenite?,"[""Martensite"", ""Pearlite with good ductility"", ""Retained austenite"", ""Ferrite only""]",B,"Slow cooling allows diffusion, producing pearlite with balanced hardness and ductility.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q633,MCQ,Metallurgy,2,The heat-affected zone (HAZ) of a weld experiences:,"[""Uniform temperature throughout"", ""Variable temperature gradients causing microstructural changes"", ""No metallurgical changes"", ""Only surface oxidation""]",B,The HAZ experiences a thermal cycle that produces various microstructures depending on peak temperature and cooling rate.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q634,MCQ,Weld discontinuities,2,Surface cracks in welds are best detected by:,"[""Ultrasonic testing"", ""Visual inspection or dye penetrant testing"", ""Radiography"", ""Magnetic particle testing""]",B,Surface cracks are surface-breaking defects best found by visual inspection or penetrant methods.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q635,MCQ,Weld discontinuities,2,Why do hydrogen-assisted delayed cracks typically form hours after welding?,"[""Arc is still active"", ""Hydrogen diffuses through cooling weld and HAZ causing embrittlement"", ""Steel oxidizes slowly"", ""Residual stress increases over time""]",B,"Hydrogen takes time to diffuse into the HAZ; combined with high hardness and residual stress, cracking is delayed.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q636,MCQ,Weld discontinuities,2,Corrosion fatigue can initiate from:,"[""Smooth welded surface"", ""Corrosion pits acting as stress concentrations"", ""Paint adhesion loss"", ""Color changes""]",B,Corrosion pits create stress concentration points where fatigue cracks initiate under cyclic loading.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q637,MCQ,Visual inspection,2,What is the primary purpose of visual inspection in welding?,"[""To determine material composition"", ""To detect surface and near-surface defects"", ""To measure weld hardness"", ""To check paint adhesion""]",B,"Visual inspection is the first line of quality control, identifying surface discontinuities and dimensional deviations.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q638,MCQ,Visual inspection,2,Visual inspection can most effectively detect:,"[""Internal porosity"", ""Surface cracks, undercut, overlap, and dimensional issues"", ""Phase transformations"", ""Material segregation""]",B,Visual inspection excels at finding surface-breaking defects and dimensional problems.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q639,MCQ,Visual inspection,2,Why should visual inspection be performed before NDT methods?,"[""It is more expensive"", ""It can identify obvious defects and guide further testing"", ""NDT methods are unreliable"", ""API standards require it""]",B,Visual inspection is quick and cost-effective for screening obvious defects before more detailed NDT.,,API 1104 21st Edition,benellis09,2026-09-03,,
Q640,MCQ,Metallurgy,2,How does rapid cooling affect steel microstructure?,"[""Creates austenite"", ""Forms martensite with high hardness and brittleness"", ""Produces pearlite"", ""Increases ductility""]",B,"Rapid cooling suppresses diffusion, resulting in martensite formation with high hardness but reduced toughness.",,API 1104 21st Edition,benellis09,2026-09-03,,
Q711,Matching,Welding terminology,2,Match the term: Preheat,"[""Heating of base metal before welding to reduce cooling rate"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Preheat: Heating of base metal before welding to reduce cooling rate,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q712,Matching,Welding terminology,2,Match the term: Heat input,"[""Total thermal energy delivered to the joint during welding"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Heat input: Total thermal energy delivered to the joint during welding,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q713,Matching,Welding terminology,2,Match the term: Travel speed,"[""Rate at which the welding torch moves along the joint"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Travel speed: Rate at which the welding torch moves along the joint,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q714,Matching,Welding terminology,2,Match the term: Arc length,"[""Distance between electrode and workpiece in arc welding"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Arc length: Distance between electrode and workpiece in arc welding,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q715,Matching,Welding terminology,2,Match the term: Root opening,"[""Gap between parts to be welded at the root of the joint"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Root opening: Gap between parts to be welded at the root of the joint,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q716,Matching,Welding terminology,2,Match the term: Throat thickness,"[""Perpendicular distance from chord to hypotenuse in fillet weld"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Throat thickness: Perpendicular distance from chord to hypotenuse in fillet weld,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q717,Matching,Welding terminology,2,Match the term: Leg length,"[""Length of each side of a fillet weld from fusion line to surface"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Leg length: Length of each side of a fillet weld from fusion line to surface,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q718,Matching,Welding terminology,2,Match the term: Penetration,"[""Depth to which weld metal extends into base metal"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Penetration: Depth to which weld metal extends into base metal,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
